timestamp,Price,Return,MarketDate,UpdatedAt
2025-11-29 14:45:12.634939,873.39,-8.014104824494162e-05,2025-11-29,2025-11-29 14:45:12
2025-11-29 14:48:23.029645,873.55,0.0001831942202223935,2025-11-29,2025-11-29 14:48:23
2025-11-29 14:51:31.151282,873.15,-0.0004579016656173218,2025-11-29,2025-11-29 14:51:31
2025-11-29 14:54:10.967372,873.17,2.29055717804183e-05,2025-11-29,2025-11-29 14:54:10
2025-11-29 14:57:25.353062,873.5,0.00037793327759771955,2025-11-29,2025-11-29 14:57:25
2025-11-29 15:00:33.919194,873.37,-0.00014882655981685033,2025-11-29,2025-11-29 15:00:33
2025-11-29 15:03:10.993001,873.43,6.869940575016109e-05,2025-11-29,2025-11-29 15:03:10
2025-11-29 15:06:21.904708,872.71,-0.0008243362375919272,2025-11-29,2025-11-29 15:06:21
2025-11-29 15:09:27.495333,872.1,-0.00069897216715753,2025-11-29,2025-11-29 15:09:27
2025-11-29 15:12:11.645100,872.16,6.8799449604251e-05,2025-11-29,2025-11-29 15:12:11
2025-11-29 15:15:23.993271,871.54,-0.0007108787378462544,2025-11-29,2025-11-29 15:15:23
2025-11-29 15:18:34.122622,871.58,4.589577070479578e-05,2025-11-29,2025-11-29 15:18:34
2025-11-29 15:21:07.914013,871.83,0.0002868354023726205,2025-11-29,2025-11-29 15:21:07
2025-11-29 15:24:20.637993,872.0,0.00019499214296359035,2025-11-29,2025-11-29 15:24:20
2025-11-29 15:27:28.491055,872.08,9.17431192661855e-05,2025-11-29,2025-11-29 15:27:28
2025-11-29 15:30:37.353599,872.3,0.0002522704339049664,2025-11-29,2025-11-29 15:30:37
2025-11-29 15:33:10.654660,872.32,2.2927891780488707e-05,2025-11-29,2025-11-29 15:33:10
2025-11-29 15:36:20.811868,872.32,0.0,2025-11-29,2025-11-29 15:36:20
2025-11-29 15:39:29.929377,872.66,0.0003897652237709881,2025-11-29,2025-11-29 15:39:29
2025-11-29 15:42:11.740045,872.25,-0.0004698278825658875,2025-11-29,2025-11-29 15:42:11
2025-11-29 16:09:30.149190,873.39,0.001306964746345729,2025-11-29,2025-11-29 16:09:30
2025-11-29 16:11:41.669261,873.09,-0.0003434891629168213,2025-11-29,2025-11-29 16:11:41
2025-11-29 16:16:16.937700,872.41,-0.0007788429600614766,2025-11-29,2025-11-29 16:16:16
2025-11-29 16:19:28.090789,872.58,0.00019486250730738064,2025-11-29,2025-11-29 16:19:28
2025-11-29 16:21:36.455894,872.66,9.168213802746017e-05,2025-11-29,2025-11-29 16:21:36
2025-11-29 16:24:42.999964,873.69,0.0011802993147389529,2025-11-29,2025-11-29 16:24:42
2025-11-29 16:27:31.078862,874.32,0.0007210795591112706,2025-11-29,2025-11-29 16:27:31
2025-11-29 16:29:30.935552,874.67,0.00040031109891103256,2025-11-29,2025-11-29 16:29:30
2025-11-29 16:32:30.058067,874.98,0.0003544193810238738,2025-11-29,2025-11-29 16:32:30
2025-11-29 16:36:30.390025,875.22,0.0002742919838167879,2025-11-29,2025-11-29 16:36:30
2025-11-29 16:38:32.277114,875.0,-0.00025136537099246237,2025-11-29,2025-11-29 16:38:32
2025-11-29 16:41:30.728864,875.21,0.00024000000000001798,2025-11-29,2025-11-29 16:41:30
2025-11-29 17:41:04.167490,873.92,-0.0014739319706128517,2025-11-29,2025-11-29 17:41:04
2025-11-29 17:45:20.577982,874.12,0.00022885389967042258,2025-11-29,2025-11-29 17:45:20
